# 	98x98			98x150			150x150
2.839111360182436261e+00 1.951610858340254051e+00 2.139867162903294151e+00
2.849883820073030538e+00 1.958561058398345267e+00 2.145605315885784403e+00
2.860626982591024436e+00 1.965485741507894790e+00 2.151303601630105256e+00
2.871373003572831983e+00 1.972420095802561946e+00 2.157034605169267927e+00
2.882142994727891594e+00 1.979362325610946716e+00 2.162747062752634619e+00
2.892883740810508364e+00 1.986279213666674481e+00 2.168420239971720509e+00
2.903627397657100762e+00 1.993205948103407010e+00 2.174126721859539479e+00
2.914395094563396515e+00 2.000140768195870500e+00 2.179815281451200626e+00
2.925133476052084180e+00 2.007050106751164797e+00 2.185464413535584072e+00
2.935901555269654128e+00 2.013986399233469005e+00 2.191158547580159599e+00
2.946640371828489258e+00 2.020897315016986884e+00 2.196813364474702546e+00
2.957376502116713102e+00 2.027799471936685194e+00 2.202439643565040406e+00
2.968142434734141411e+00 2.034728933175165011e+00 2.208112098363350650e+00
2.978879156992994659e+00 2.041633192910745631e+00 2.213745822885517800e+00
2.989613280912694737e+00 2.048528868513147305e+00 2.219351193532224542e+00
3.000377223830461126e+00 2.055452024095461017e+00 2.225003729705933964e+00
3.011111904089493585e+00 2.062349802978991953e+00 2.230616948729618798e+00
3.021844038309533964e+00 2.069239172925228409e+00 2.236202400751730046e+00
3.032606043827799081e+00 2.076156198047263590e+00 2.241835605174736568e+00
3.043338891287652448e+00 2.083048196862288037e+00 2.247430666195493920e+00
3.054075154926793711e+00 2.089951759071051463e+00 2.253064863838137200e+00
3.064829470027919278e+00 2.096843382185320959e+00 2.258614180382539693e+00
3.075560589288913516e+00 2.103729951323611846e+00 2.264192257148153864e+00
3.086321789048775965e+00 2.110644876421247318e+00 2.269820433810222582e+00
3.097047763931621844e+00 2.117514452489063892e+00 2.275342389698798762e+00
3.107777171662622351e+00 2.124395767611753971e+00 2.280904472028302266e+00
3.118536904724427128e+00 2.131306139012087097e+00 2.286518598804676117e+00
3.129267444096523576e+00 2.138191484570654222e+00 2.292094985123944717e+00
3.139995525361082951e+00 2.145068595922567489e+00 2.297643788370385742e+00
3.150747584674612245e+00 2.151953740976268126e+00 2.303175017087193410e+00
3.161476761948973202e+00 2.158834883229305834e+00 2.308738527268547447e+00
3.172203445484499618e+00 2.165707791740936194e+00 2.314274857322220491e+00
3.182954247300612938e+00 2.172589083880879013e+00 2.319794383648893010e+00
3.193682271677878326e+00 2.179466723611931833e+00 2.325347365187890425e+00
3.204407714384854167e+00 2.186335954870938458e+00 2.330872982670466165e+00
3.215157363303872806e+00 2.193213744488896388e+00 2.336381980354782506e+00
3.225884251452908469e+00 2.200088057359098848e+00 2.341925423070465584e+00
3.236608645863109590e+00 2.206954136487892626e+00 2.347441685658465005e+00
3.247363660442648570e+00 2.213850499196028832e+00 2.353014906700861886e+00
3.258083171975504566e+00 2.220700461233780398e+00 2.358477982781276516e+00
3.268833303677696644e+00 2.227580706850873504e+00 2.363998017316089495e+00
3.279560919441843581e+00 2.234458176038509158e+00 2.369554441432679681e+00
3.290279556247271309e+00 2.241305687194841134e+00 2.375010913059229178e+00
3.301035559942722575e+00 2.248206082199841749e+00 2.380600049871982371e+00
3.311755868059715446e+00 2.255059551412046837e+00 2.386077684046236769e+00
3.322480481458723656e+00 2.261927562348059251e+00 2.391604431698509892e+00
3.333229317738638287e+00 2.268804307304155277e+00 2.397115549371558352e+00
3.343949064929163661e+00 2.275656376810257786e+00 2.402590100335284973e+00
3.354673222002025668e+00 2.282523338431939219e+00 2.408114938524807513e+00
3.365421654255955630e+00 2.289399209269591395e+00 2.413624733608998874e+00
3.376140945120336134e+00 2.296250229461364256e+00 2.419097375109978465e+00
3.386864802767533877e+00 2.303116667356373437e+00 2.424622064458423321e+00
3.396814575013217929e+00 2.309493493375786688e+00 2.429820418681163385e+00
3.405378097479286659e+00 2.314998333285426479e+00 2.434453596633836092e+00
3.413946291328493476e+00 2.320518941290077297e+00 2.439139996181757475e+00
3.422538760358768251e+00 2.326048458510698858e+00 2.443811352624347677e+00
3.431109253121463976e+00 2.331577126921857257e+00 2.448525957206651338e+00
3.439670365193022938e+00 2.337074611395755674e+00 2.453136904126832718e+00
3.448236288879336087e+00 2.342588213891190208e+00 2.457801843444894274e+00
3.456833617237389689e+00 2.348134727904258146e+00 2.462532544325696904e+00
3.465394848284567786e+00 2.353633090218575585e+00 2.467148037395923144e+00
3.473961012215683208e+00 2.359148096607333489e+00 2.471819686430842378e+00
3.482532161330899712e+00 2.364679922266419876e+00 2.476548078304353417e+00
3.491127602296047350e+00 2.370220832802609312e+00 2.481262416891566680e+00
3.499694251303904657e+00 2.375737943402989938e+00 2.485942720193758948e+00
3.508258527842114116e+00 2.381247346314869784e+00 2.490598006935092812e+00
3.516847236461872583e+00 2.386766184030378657e+00 2.495240011192759511e+00
3.525414527446951940e+00 2.392285924430040289e+00 2.499930729383895045e+00
3.533986836953860067e+00 2.397822835422295906e+00 2.504680170051693189e+00
3.542549627831581116e+00 2.403327860763253554e+00 2.509322799671517501e+00
3.551144294082487551e+00 2.408867374384821236e+00 2.514036472719090920e+00
3.559710080444647318e+00 2.414382913339940373e+00 2.518715926552902218e+00
3.568281270392189342e+00 2.419916673132477491e+00 2.523456818216422981e+00
3.576876856789984238e+00 2.425459868193891477e+00 2.528184830341429823e+00
3.585443703530649007e+00 2.430979438515382896e+00 2.532879394055306044e+00
3.594008334702146978e+00 2.436491826736031374e+00 2.537550701829988320e+00
3.602578526359508704e+00 2.442022961381755675e+00 2.542285208056046297e+00
3.611173166767282172e+00 2.447563706492241753e+00 2.547007421617479395e+00
3.619739119818087048e+00 2.453081002058693283e+00 2.551696773641674909e+00
3.628310650023620632e+00 2.458617219711353830e+00 2.556450313936283969e+00
3.636898836255671785e+00 2.464136943641723310e+00 2.561104117356657994e+00
3.645474025178863542e+00 2.469685776793934640e+00 2.565901121406791496e+00
3.654039205808993884e+00 2.475201323658250629e+00 2.570587425308120899e+00
3.662610260725949640e+00 2.480736668122959898e+00 2.575340448904168245e+00
3.671205816693480006e+00 2.486281798248320296e+00 2.580081766709485080e+00
3.679772649672742535e+00 2.491803479294887769e+00 2.584790625922703811e+00
3.688337407314457028e+00 2.497318328167140500e+00 2.589476999999362761e+00
3.696934772531600633e+00 2.502870118062411109e+00 2.594242633738238268e+00
3.705503502691935847e+00 2.508398633609531192e+00 2.598975992813759017e+00
3.714070121883424669e+00 2.513920317447581709e+00 2.603687269697869677e+00
3.722642841231243782e+00 2.519462675330703227e+00 2.608468603591291846e+00
3.731240201861254935e+00 2.525015168801000076e+00 2.613239002496614116e+00
3.739808944103321764e+00 2.530544563584281370e+00 2.617978116557627466e+00
3.748375663307996764e+00 2.536067301389129280e+00 2.622695332355963860e+00
3.756975163657448213e+00 2.541627681465788324e+00 2.627494558257222224e+00
3.765546133550412122e+00 2.547165137586070660e+00 2.632262683242912793e+00
3.774115185006305495e+00 2.552696287119693430e+00 2.637010083713711595e+00
3.782682230093675546e+00 2.558220955336018676e+00 2.641736575740876170e+00
3.791282301157757662e+00 2.563783966142453963e+00 2.646547022421375850e+00
3.799845228907755335e+00 2.569295321332410786e+00 2.651230523813491669e+00
3.808423340373124244e+00 2.574857658990515219e+00 2.656085208452743984e+00
3.817017532563246718e+00 2.580401575771582134e+00 2.660833700604976038e+00
3.825583106365424868e+00 2.585922393865630831e+00 2.665550907912892509e+00
3.834155391256993894e+00 2.591465812694254023e+00 2.670344224897766239e+00
3.843204738429748524e+00 2.597302038056408247e+00 2.675303995525124101e+00
3.852890820000201000e+00 2.603530774170402129e+00 2.680492478199032469e+00
3.862583717260366534e+00 2.609782461410744769e+00 2.685758244297681507e+00
3.872265978625545557e+00 2.615998760012556712e+00 2.690906267760846848e+00
3.881955072349300817e+00 2.622238185401847499e+00 2.696132564467787596e+00
3.891615652285433047e+00 2.628454862495893884e+00 2.701328750078193952e+00
3.901309869131337926e+00 2.634711808869551586e+00 2.706614943009577168e+00
3.910993293181776576e+00 2.640932841017020305e+00 2.711781632683809118e+00
3.920683706491272513e+00 2.647177525539627041e+00 2.717028356223486263e+00
3.930372358264181187e+00 2.653416429063235160e+00 2.722256115869944537e+00
3.940058968037267295e+00 2.659648851734790931e+00 2.727463370017912503e+00
3.949752916501670263e+00 2.665905977491556555e+00 2.732753776329520434e+00
3.959435862969964859e+00 2.672126488238587338e+00 2.737922331888414273e+00
3.969126148129574982e+00 2.678371702070827087e+00 2.743174039610944526e+00
3.978814531520980857e+00 2.684610784977541798e+00 2.748406012637623075e+00
3.988474505725084107e+00 2.690827469980785480e+00 2.753609048315547980e+00
3.998168447308785289e+00 2.697085651100089798e+00 2.758906602376829387e+00
4.007851282296059914e+00 2.703306866817888565e+00 2.764081131937617730e+00
4.017541665175290433e+00 2.709553486404440381e+00 2.769341161157601761e+00
4.027230198586476462e+00 2.715794150261353401e+00 2.774582042555623573e+00
4.036916934829779535e+00 2.722029033584513424e+00 2.779804363005570877e+00
4.046601821605038118e+00 2.728257961178034208e+00 2.785007535633553299e+00
4.056294465472895183e+00 2.734512993423855232e+00 2.790298555416296900e+00
4.065985171941252752e+00 2.740761895209396393e+00 2.795570243448330494e+00
4.075664702844155052e+00 2.746973480736412121e+00 2.800717330286947249e+00
4.085334861818126662e+00 2.753226439662552760e+00 2.806049101872764240e+00
4.095020404945906023e+00 2.759458524504001531e+00 2.811266061791953597e+00
4.104704062974344758e+00 2.765684654081057570e+00 2.816464276834325986e+00
4.114395687296022786e+00 2.771937589093958376e+00 2.821752686527019716e+00
4.124075786619989969e+00 2.778152157138262357e+00 2.826913376728098726e+00
4.133763868906061845e+00 2.784393706279542524e+00 2.832165251398528039e+00
4.143450154024248100e+00 2.790629474887070582e+00 2.837398565120889504e+00
4.153134694274712047e+00 2.796859638156733219e+00 2.842613904769066391e+00
4.162827410019057872e+00 2.803117307645783374e+00 2.847921786563119007e+00
4.172481848514656200e+00 2.809319642869992695e+00 2.853090801662246268e+00
4.182171074523554744e+00 2.815566101683309785e+00 2.858362735307932390e+00
4.191858660265051384e+00 2.821807305550534384e+00 2.863617868627216900e+00
4.201544536770120075e+00 2.828042903614644388e+00 2.868854624927167585e+00
4.211228580476009675e+00 2.834272721610248791e+00 2.874073223224191675e+00
4.220911019545791731e+00 2.840497284194512417e+00 2.879274618249666240e+00
4.230591573516232273e+00 2.846715891514382868e+00 2.884457268398323393e+00
4.240280669081679221e+00 2.852963231424847645e+00 2.889736568810089778e+00
4.249968072079562731e+00 2.859205141193331468e+00 2.894998482021560182e+00
4.259643531678451112e+00 2.865407282426128965e+00 2.900127980750300871e+00
4.269300885221629649e+00 2.871621539345046603e+00 2.905344156286615132e+00
4.278983193847958333e+00 2.877846983026456140e+00 2.910552918078165519e+00
4.288674077407021556e+00 2.884101510620726394e+00 2.915860309770904379e+00
4.298353053198384899e+00 2.890316269214060263e+00 2.921034884035756729e+00
4.308030231821865286e+00 2.896525247273643799e+00 2.926190897352541676e+00
4.317716177909856512e+00 2.902763834368497609e+00 2.931446898247025867e+00
4.327400483730443170e+00 2.908997166517257593e+00 2.936686098815110668e+00
4.337072532351073484e+00 2.915189678955013353e+00 2.941789363657123957e+00
4.346753453036535042e+00 2.921412150819811870e+00 2.946993789824618126e+00
4.356432628854273403e+00 2.927629017346744966e+00 2.952180241917931269e+00
4.366083640316646530e+00 2.933824186288505054e+00 2.957339701212905236e+00
4.375770152532133750e+00 2.940066107688159125e+00 2.962611688053077508e+00
4.385444390878798337e+00 2.946267033715677108e+00 2.967746749348142643e+00
4.395116936657900375e+00 2.952462529601213692e+00 2.972864423442913129e+00
4.404798563702476244e+00 2.958688685697340226e+00 2.978085606358728210e+00
4.414467724346452293e+00 2.964873321298916231e+00 2.983168506052911617e+00
4.424146018556060156e+00 2.971088792306966653e+00 2.988355501442028661e+00
4.433822672498267892e+00 2.977299008368925026e+00 2.993525696504743649e+00
4.443497633872911301e+00 2.983503794288902000e+00 2.998678504367163988e+00
4.453171042911606925e+00 2.989703499993424440e+00 3.003814695831923842e+00
4.462816059431866655e+00 2.995880983455609492e+00 3.008922939766971449e+00
4.472486083335436291e+00 3.002069828876171353e+00 3.014024356831144225e+00
4.482165466674146614e+00 3.008290386147886242e+00 3.019233206904848199e+00
4.491832157742751797e+00 3.014468546480373767e+00 3.024300436442324269e+00
4.501497103943632005e+00 3.020641101474994095e+00 3.029349691905614428e+00
4.511171654411588960e+00 3.026846068639066356e+00 3.034508324928850698e+00
4.520844512311984253e+00 3.033045605661158994e+00 3.039649570751795871e+00
4.530504433110338347e+00 3.039202045425725807e+00 3.044647251488096451e+00
4.540174010475927169e+00 3.045391072555629020e+00 3.049754896658233960e+00
4.549815283254535103e+00 3.051558052173834579e+00 3.054834778227396797e+00
4.559481527785156807e+00 3.057736394215663900e+00 3.059908235870836712e+00
4.569146079748216849e+00 3.063909306115512265e+00 3.064964306313980646e+00
4.578809079375331770e+00 3.070077137799907430e+00 3.070003760359464984e+00
4.588481909139027870e+00 3.076278258098432250e+00 3.075155929279492995e+00
4.598141487999718890e+00 3.082435229964113343e+00 3.080161011869538168e+00
4.607799462224304143e+00 3.088586946418452772e+00 3.085148891188029374e+00
4.617467318885632110e+00 3.094772126682808988e+00 3.090250072254957736e+00
4.627133675511172939e+00 3.100952401927596025e+00 3.095335223798111546e+00
4.636786624333229412e+00 3.107088003151881495e+00 3.100271528389614062e+00
4.646423000473091314e+00 3.113240976404122229e+00 3.105312518950539946e+00
4.656084383996264009e+00 3.119405311614741994e+00 3.110346682640595439e+00
4.665744179552193671e+00 3.125564567075152400e+00 3.115364632878134366e+00
4.675402282540561671e+00 3.131718392393583184e+00 3.120365195915381307e+00
4.685058745261525992e+00 3.137866962765919698e+00 3.125348958626223528e+00
4.694725456520356666e+00 3.144050223319476700e+00 3.130450131202731079e+00
4.704378638706515403e+00 3.150188283799625122e+00 3.135400293260765192e+00
4.714030128325112479e+00 3.156320914137793476e+00 3.140333068118507320e+00
4.723692059013351319e+00 3.162488759779593650e+00 3.145384610518436652e+00
4.733340215796982164e+00 3.168610705029687225e+00 3.150283197849481631e+00
4.742972394162611849e+00 3.174751773336106808e+00 3.155291533998556108e+00
4.752629456348802073e+00 3.180904029335509975e+00 3.160293262293162098e+00
4.762272587729904139e+00 3.187009859355550034e+00 3.165140274897218831e+00
4.771926421681451203e+00 3.193151780658652239e+00 3.170108989412907086e+00
4.781578563065433052e+00 3.199288271819773932e+00 3.175060316728302912e+00
4.791229064182012998e+00 3.205419508034801357e+00 3.179994843717294017e+00
4.800890512700974000e+00 3.211587535851190722e+00 3.185053017168335110e+00
4.810537785582909009e+00 3.217708437369916297e+00 3.189954530378408037e+00
4.820183365897280581e+00 3.223823908746662692e+00 3.194838656388193421e+00
4.829827305944249360e+00 3.229934125177313042e+00 3.199705982071568755e+00
4.839455738274661911e+00 3.236065041427266031e+00 3.204688338437985617e+00
4.849096397786825108e+00 3.242164747965730065e+00 3.209522063468557285e+00
4.858748073670394518e+00 3.248301596962573701e+00 3.214481011654104048e+00
4.868398301818338325e+00 3.254433716135733956e+00 3.219424517189765744e+00
4.878033935927974518e+00 3.260517307444144031e+00 3.224206667493349165e+00
4.887680795609656847e+00 3.266638741994477790e+00 3.229116388447462072e+00
